corporate_number	company_name	small_industry	large_industry	employee_number	contact_form	company_url	status
1013101005329	株式会社やまびこ	その他製造	製造	1454	https://www.yamabiko-corp.co.jp/contact/privacy/	https://www.yamabiko-corp.co.jp/corporate/outline/	excluded_required_address
1013301007265	タマポリ株式会社	プラスチック包装	製造	433	http://www.tamapoly.co.jp/global/contact.html	https://www.tamapoly.co.jp/outline/	excluded_wrong_channel
1013401000120	株式会社ＮＢＣメッシュテック	その他人材	人材・アウトソーシング	482	https://nbc-jp.net/cgi-bin/contact/form.cgi	https://www.nbc-jp.com/company/profile.html	excluded_unreachable
1020001022180	レーザーテック株式会社	半導体	製造	538	https://form.lasertec.co.jp/webapp/form/15057_dhw_18/index.do?_ga=2.268182478.1583239308.1498208424-1262424555.1498208424	https://www.lasertec.co.jp/company/profile/index.html	excluded_dns_error
1020001032403	図研テック株式会社	電子部品	機械	522	https://www.zukentec.co.jp/contact/	https://www.zukentec.co.jp/company/	excluded_captcha
1020001053696	イリソ電子工業株式会社	電子部品	機械	629	https://www.iriso.co.jp/contact-us/custom-conector/	http://www.iriso.co.jp/	excluded_form_unavailable
1020001071756	味の素ファインテクノ株式会社	化学品	材料・資源	461	https://www.aft-website.com/contact2/	https://www.aft-website.com/company/access/	excluded_required_address
1021001022880	株式会社ＹＤＫテクノロジーズ	計測機器・センサー	機械	727	http://www.yokogawa.com/contact/	https://www.ydktechs.co.jp/jp/corporation/location.html	excluded_wrong_company
1021001033523	ウエスタンデジタルテクノロジーズ合同会社	電子機器	機械	909	http://www.hgst.com/company/contact-us	http://www2.hgst.com/portal/site/jp/	excluded_form_unavailable
1030001035561	堀川産業株式会社	ガス・燃料製品・採掘	エネルギー	719	https://www.horikawasangyo.co.jp/qaform.htm	https://www.horikawasangyo.co.jp/	excluded_required_address
1030001039769	株式会社パーツ精工	金属加工	製造	385	https://ssl.alpha-mail.ne.jp/parts-seiko.com/inquiry/inquiryform_hq.php	https://www.parts-seiko.com/company/profile	excluded_unreachable
1030001044117	ユー・エム・シー・エレクトロニクス株式会社	その他機械専門商社	商社	596	http://www.umc.co.jp/modules/liaise/	https://www.umc.co.jp/modules/contents/plants.html	pending_precheck
1030001072877	株式会社関東甲信クボタ	漁業・農業機器	機械	596	https://e4051.secure.jp/~e4051036/inquiry/index.html	https://www.kantokoshin-kubota.co.jp/office/index.html	pending_precheck
1040001014325	エヌデーシー株式会社	動力装置	機械	387	http://www.ndc-sales.co.jp/contact.html	http://ndc-bearing.co.jp/aboutus.html	pending_precheck
1050001016270	ＲＥＸＴ　Ｈｏｌｄｉｎｇｓ株式会社	経営コンサル	コンサルティング	932	https://www.wonder.co.jp/corporation/contact/	https://www.rext.jp/company/outline.html	pending_precheck
1050001031336	株式会社廣澤精機製作所	金属加工	製造	1036	https://www.hirosawaseiki.co.jp/email.htm	https://tamado.hirosawaseiki.co.jp/index.htm	pending_precheck
1060001013523	キヤノン電子管デバイス株式会社	光学機器・レンズ	機械	517	https://etd.canon/cgi/contact/jp/contactform/input.php	https://etd.canon/ja/company/index.html	pending_precheck
1060001014604	ハイビック株式会社	木材系建材製造	製造	481	http://www.hivic.co.jp/form/hivic/toiawase	https://hivic.co.jp/	pending_precheck
1080001021994	株式会社ホットスタッフ藤枝	その他人材	人材・アウトソーシング	579	https://www.hotstaff.co.jp/contact	https://www.hotstaff.co.jp/branch/detail/0972	pending_precheck
1080101016614	株式会社ホットスタッフ富士	人材派遣	人材・アウトソーシング	590	https://www.hotstaff.co.jp/contact	http://www.hotstaff.co.jp/branch/detail/code/0927	pending_precheck
1080401000672	エンシュウ株式会社	工作機器	機械	601	https://www.enshu.co.jp/ja/contact/other/	http://www.enshu.co.jp/ja/profile/corporate/	pending_precheck
1080401018079	株式会社スズキ部品製造	動力装置	機械	934	http://www.suzukipmc.co.jp/toiawase/index.html	https://www.suzukipmc.co.jp/	pending_precheck
1090001003075	株式会社キトー	その他機械	機械	746	https://www.kito.co.jp/form/index.php?id=other&amp;s=bekc02u69ujl1vpb3b6vo1h1r7&amp;r=	https://kito.co.jp/company/outline	pending_precheck
