corporate_number	company_name	small_industry	large_industry	employee_number	contact_form	company_url	status
8010001039574	株式会社オービック	Webアプリ・サービス運営	IT	2254	http://www.obic.co.jp/contact/	https://www.obic.co.jp/company/tokyo_office.html	excluded_captcha
5010001146729	王子製紙株式会社	紙・パルプ	材料・資源	2216	https://www.oji-paper.co.jp/inquiry/index.php	https://www.ojipaper.co.jp/corporate/index.html	excluded_unreachable
8120001062598	株式会社かんでんエンジニアリング	電力・発電製造	機械	2179	https://www2.kanden.ne.jp/kanden-eng/inquiry/index.html	https://www.kanden-eng.co.jp/company/profile/	excluded_unreachable
7010001058872	鴻池メディカル株式会社	業務請負	人材・アウトソーシング	2162	http://www.konoike-medical.co.jp/contact/	https://www.konoike-medical.co.jp/company/access/	excluded_required_address
9130001002387	ニデック株式会社	電子部品	機械	2160	https://www.nidec.com/ja-JP/inquiry/form/corporate/	https://www.nidec.com/jp/corporate/network/hq/nidec/	excluded_captcha
6020001024214	株式会社ハリマビステム	不動産管理	不動産	2154	https://www.bstem.co.jp/contact/	https://www.bstem.co.jp/company/about/	sent_2026-08-05
5120001096533	株式会社スタジオアリス	スタジオ・写真撮影	広告・制作	2150	http://www.studio-alice.co.jp/form/aniversa/	https://www.studio-alice.co.jp/company/company/data.html	excluded_wrong_channel
9470001002700	株式会社タダノ	建設機械	機械	2101	http://www.tadano.co.jp/contact/index.php	https://www.tadano.co.jp/company/locations/takmap.html	excluded_sales_prohibited
5010001034074	東京海上日動あんしん生命保険株式会社	保険	金融	2091	http://www.tmn-anshin.co.jp/contact-us/	https://www.tmn-anshin.co.jp/company/corp/profile/	excluded_wrong_channel
7010001035087	旭情報サービス株式会社	Webアプリ・サービス運営	IT	2088	https://ssl.aiskk.co.jp/cgi-bin/contact_us/form.cgi	https://www.aiskk.co.jp/corporate/outline.html	excluded_unreachable
6010701018466	フューチャー株式会社	ITコンサル	コンサルティング	2085	https://www.future.co.jp/apps/contact/corp/others_entry.php	https://www.future.co.jp/company_profile/corporate_profile/	excluded_captcha
9120001093691	株式会社ニッソーネット	人材派遣	人材・アウトソーシング	2075	https://www.nissonet.co.jp/company/contact/index.php	https://hoikubatake.jp/company/index.php	excluded_sales_prohibited
9010001078051	株式会社ビート	業務請負	人材・アウトソーシング	2061	https://www.beat-group.com/inquiry/index.php	https://www.beat-group.com/contents/profile	excluded_form_unavailable
7010001045862	日清紡マイクロデバイス株式会社	電子部品	機械	2040	https://www.nisshinbo-microdevices.co.jp/ja/contact/	https://www.nisshinbo-microdevices.co.jp/ja/about/profile/	excluded_sales_prohibited
6010601023987	株式会社アサヒファシリティズ	不動産管理	不動産	2022	https://asahifm.com/mail_ssl.html	https://asahifm.com/company/office/tokyo.html	sent_2026-08-05
5180001030627	新東工業株式会社	工業用機械商社	商社	2013	http://www.sinto.co.jp/inquiry/support/	https://www.sinto.co.jp/company/guide/	pending
7010003025144	デロイトトーマツグループ合同会社	業務請負	人材・アウトソーシング	1987	https://www2.deloitte.com/jp/ja/footerlinks/contact-list1.html	https://www2.deloitte.com/jp/ja/pages/about-deloitte/articles/dtcs/dtcs.html	pending
6010701012329	オイシックス・ラ・大地株式会社	農産物食品商社	商社	1984	https://www.oisix.co.jp/contact/	https://www.oisixradaichi.co.jp/	pending
5021001031564	日本キャタピラー合同会社	建設機械	機械	1976	https://info.nipponcat.co.jp/form/estimate/?link=header	https://www.nipponcat.co.jp/access/headquarters/hq.html	pending
8010401140394	株式会社Ｄｉｒｂａｔｏ	ITコンサル	コンサルティング	1974	https://www.dirbato.co.jp/contact/	https://www.dirbato.co.jp/	pending
7400001005975	株式会社ジャパンセミコンダクター	半導体	製造	1973	https://www.jsemicon.co.jp/cgi/contact/sendmail.cgi	https://www.jsemicon.co.jp/	pending
9080101000957	スルガ銀行株式会社	銀行・金庫・組合	金融	1964	https://www.surugabank.co.jp/surugabank/houjin/contact/	https://www.surugabank.co.jp/surugabank/corporate/profile/	pending
6180001015239	株式会社日特スパークテックＷＫＳ	電子部品	機械	1952	https://sparktec-wks.co.jp/publics/index/5/	https://sparktec-wks.co.jp/publics/index/3/	pending
6011001029170	キューアンドエー株式会社	コールセンター	人材・アウトソーシング	1938	https://www.qac.jp/contact/	https://www.qac.jp/company/profile/	pending
9330001010080	東京エレクトロン九州株式会社	半導体	製造	1921	http://www.tel.co.jp/contactus/	https://www.tel.co.jp/about/locations/tkl.html	pending
9120001110109	ケイミュー株式会社	窯業建材・石材	材料・資源	1916	http://www.kmew.co.jp/inquiry/inquiry.php	https://www.kmew.co.jp/company/company.html	pending
9010401018565	テクバン株式会社	Webアプリ・サービス運営	IT	1909	https://www.techvan.co.jp/contact/	https://www.techvan.co.jp/	pending
5021001007242	株式会社アルバック	半導体	製造	1888	https://www.ulvac.co.jp/contact/index.html	https://www.ulvac.co.jp/company/outline/	pending
5120901000305	エスケー化研株式会社	塗料	材料・資源	1879	https://www.sk-kaken.co.jp/contact/products/	https://www.sk-kaken.co.jp/company/	pending
9180301014854	株式会社日輪	人材派遣	人材・アウトソーシング	1877	http://www.nichirinn.com/contact	https://www.nichirinn.com/corporate/overview/	pending
8011101081929	株式会社ＭＡＹＡ　ＳＴＡＦＦＩＮＧ	業務請負	人材・アウトソーシング	1859	https://mayastaffing.com/contact/index.php	https://mayastaffing.com/corporate/	pending
6030005013121	埼玉縣信用金庫	銀行・金庫・組合	金融	1852	http://www.saishin.co.jp/mailform/	https://www.saishin.co.jp/2023_topics/honchobiru.pdf	pending
6120001107495	阪急阪神クリーンサービス株式会社	不動産管理	不動産	1843	http://www.hhbm.hankyu-hanshin.co.jp/managed/sc/form.html	https://www.hhbm.hankyu-hanshin.co.jp/hhcs/	pending
8230001015280	タワーパートナーズセミコンダクター株式会社	半導体	製造	1793	https://tpsemico.com/contact-us/	https://www.jp-tpsco.com/company/	pending
9240001009850	株式会社日立ソリューションズ西日本	受託開発	IT	1787	https://www8.hitachi.co.jp/inquiry/hitachi-solutions-west/general/form.jsp	https://www.hitachi-solutions-west.co.jp/company/outline/	pending
7130001030118	佐川印刷株式会社	紙媒体印刷	広告・制作	1779	http://www.spcom.co.jp/contact/	https://www.spcom.co.jp/	pending
7011101032123	株式会社ベリサーブ	業務請負	人材・アウトソーシング	1758	http://www.veriserve.co.jp/contact/	https://www.veriserve.co.jp/corp/office/	pending
9030001003544	株式会社サイサン	電力・発電製造	機械	1758	https://form.portal-one.net/form/inquiry_competitor/	https://www.saisan.net/company/profile.html	pending
5010401020186	東亞合成株式会社	化学品	材料・資源	1757	https://www2.toagosei.co.jp/contact/corporate/?param=other	https://www.toagosei.co.jp/company/about/outline.html	pending
6011001045853	三櫻工業株式会社	その他機械専門商社	商社	1733	https://www.sanoh.com/ja/contact/	https://www.sanoh.com/corporate/about	pending
8120001126535	関電ファシリティーズ株式会社	不動産管理	不動産	1721	https://www.kanden-fa.co.jp/cgi-bin/inquiry/index.cgi	https://www.kanden-fa.co.jp/company/profile.html	pending
6140001058935	山陽特殊製鋼株式会社	金属製品	材料・資源	1720	http://www.sanyo-steel.co.jp/contact/	https://www.sanyo-steel.co.jp/	pending
5060001000014	株式会社栃木銀行	銀行・金庫・組合	金融	1716	http://www.tochigibank.co.jp/individual/support/inquiry/	https://www.tochigibank.co.jp/aboutus/company/	pending
8120001077357	岩谷産業株式会社	ガス・燃料製品・採掘	エネルギー	1712	https://ssl.iwatani.co.jp/cgi-bin/inquiry/input.php?inquiry_id=jpn	https://www.iwatani.co.jp/jpn/company/profile/	pending
7010001034766	株式会社クレハ	プラスチック包装	製造	1710	http://www.kureha.co.jp/contact/ir.html	https://www.kureha.co.jp/about/outline.html	pending
9020001021753	株式会社ＮＴＴデータＭＳＥ	Webアプリ・サービス運営	IT	1703	https://nttd-mse.com/inquiry/bizprism/index.html	http://nttd-mse.com/	pending
7400001000423	株式会社岩手銀行	銀行・金庫・組合	金融	1698	http://www.iwatebank.co.jp/form/ir/	https://www.iwatebank.co.jp/company/information/aboutus.html	pending
8220001007576	株式会社ワイズ	人材派遣	人材・アウトソーシング	1691	https://www.k-wise.co.jp/contact/	https://www.k-wise.co.jp/	pending
5470001000427	株式会社穴吹コミュニティ	不動産管理	不動産	1660	http://www.anabuki-community.com/inquiry/	https://www.anabuki-community.com/company/history.html	pending
9013101003878	東芝ユニファイドテクノロジーズ株式会社	Webアプリ・サービス運営	IT	1648	https://www.toshiba.co.jp/dme/inquiry/cgi-bin/page.cgi?type=form	http://www.toshiba-dme.co.jp/	pending
