corporate_number	company_name	small_industry	large_industry	employee_number	contact_form	company_url	status
3180301027102	株式会社ホットスタッフ碧南	人材派遣	人材・アウトソーシング	371	https://www.hotstaff.co.jp/contact	https://www.hotstaff.co.jp/branch/detail/0911	excluded_wrong_channel
3190001020562	株式会社ホットスタッフ伊賀	人材派遣	人材・アウトソーシング	448	https://www.hotstaff.co.jp/contact	http://www.hotstaff.co.jp/branch/detail/code/0925	excluded_wrong_channel
3220001000949	株式会社石川コンピュータ・センター	Webアプリ・サービス運営	IT	466	https://www.icc.co.jp/contact/contact.php?blog_id=company	https://www.icc.co.jp/company/outline.html	excluded_required_address
3220001004330	津田駒工業株式会社	非金属加工機械	機械	771	https://www.tsudakoma.co.jp/contact/company	https://www.tsudakoma.co.jp/company/info/index.html	excluded_required_address
3230001000097	朝日印刷株式会社	プラスチック包装	製造	1263	http://www.asahi-pp.co.jp/form/	https://www.asahi-pp.co.jp/about/outline/	excluded_form_unavailable
3230001007092	株式会社シキノハイテック	電子部品	機械	458	https://www.shikino.co.jp/contact/	https://www.shikino.co.jp/	excluded_sales_prohibited
3230001007506	シロウマサイエンス株式会社	プラスチック包装	製造	432	https://www.shirouma.co.jp/contact/	https://www.shirouma.co.jp/outline/	excluded_sales_prohibited
3260001002124	株式会社キャリアプランニング	人材派遣	人材・アウトソーシング	2989	https://www.capla.co.jp/contact/	http://www.capla.co.jp/	excluded_required_address
3260001028680	株式会社グロップエスシー	業務請負	人材・アウトソーシング	579	https://grop-sc.jp/contactus/	https://www.grop-sc.jp/会社概要	excluded_form_unavailable
3290001016377	不二精機株式会社	食品機械	機械	535	https://www.fuji-seiki.co.jp/siryo/	https://www.fuji-seiki.co.jp/company/honsya.html	excluded_form_unavailable
3290001038792	株式会社アステックペイント	塗料	材料・資源	401	https://astec-japan.co.jp/contact/	https://astecpaints.jp/company	excluded_captcha
3330001003008	株式会社熊本銀行	銀行・金庫・組合	金融	1212	https://www.kumamotobank.co.jp/personal/contact/	https://www.kumamotobank.co.jp/aboutus/outline/	excluded_wrong_channel
3330001005094	株式会社テクノクリエイティブ	受託開発	IT	1128	https://www.techno-creative.co.jp/contact.html	https://www.techno-creative.co.jp/	excluded_form_unavailable
3330001020457	株式会社ホットスタッフ熊本	人材派遣	人材・アウトソーシング	751	https://www.hotstaff.co.jp/contact	https://www.hotstaff.co.jp/branch/detail/0938	excluded_wrong_channel
3350001004788	株式会社エフオーテクニカ	人材派遣	人材・アウトソーシング	807	https://fo-technica.com/contact	https://fo-technica.com/	excluded_captcha
3370001001619	北日本電線株式会社	その他製造	製造	419	https://form.k3r.jp/kitanihon/kecproduct	https://www.kitaniti-td.co.jp/company/add/	excluded_captcha
3370001012525	株式会社東流社	日用品・化粧品商社	商社	461	http://www.toryusha.co.jp/contact/other.php	https://www.toryusha.co.jp/company/	excluded_form_unavailable
3370103000741	霞ヶ関キャピタル株式会社	再生可能エネルギー	エネルギー	454	https://kasumigaseki.co.jp/contact/	https://kasumigaseki.co.jp/company/outline/	excluded_captcha
3380001000405	キョウワプロテック株式会社	不動産管理	不動産	2757	http://www.kyowa-groupnet.jp/contact/index.html	https://www.kyowa-groupnet.jp/	excluded_form_unavailable
3380001012573	岡田電気産業株式会社	建材商社	商社	1237	http://www.okadad.com/contact/	http://www.okadad.com/	excluded_captcha
3410001003429	株式会社五洋電子	半導体	製造	386	https://www8.hitachi.co.jp/inquiry/kokusai/goyo/general/form.jsp	https://www.kokusaidenki.co.jp/goyo/company/overview.html	excluded_form_unavailable
3420001013195	富士電機津軽セミコンダクタ株式会社	半導体	製造	406	https://www.fujielectric.co.jp/contact/?ui_medium=jp_glnavi	https://www.fujielectric.co.jp/fts/about/	excluded_wrong_channel
3430001040998	北海道ハピネス株式会社	人材紹介	人材・アウトソーシング	391	https://hapiness.co.jp/contact/	https://hapiness.co.jp/locations/	excluded_form_unavailable
3450005000468	旭川信用金庫	銀行・金庫・組合	金融	407	http://www.asahikawa-shinkin.co.jp/contact/	http://www.asahikawa-shinkin.co.jp/	excluded_form_unavailable
3470001001336	株式会社クリエアナブキ	人材派遣	人材・アウトソーシング	1523	https://www.crie.co.jp/contact/	https://www.crie.co.jp/about/data.html	excluded_captcha
3470001007886	四国計測工業株式会社	計測機器・センサー	機械	881	https://www.yonkei.co.jp/contact/	https://www.yonkei.co.jp/corporate/business/head_office.html	excluded_captcha
3490001000435	株式会社キタムラ	紙媒体印刷	広告・制作	1684	https://member.kitamura.jp/inq/inqPc/	https://www.kitamura.co.jp/info/kitamura.html	excluded_wrong_channel
3500001002165	株式会社タカラレーベン	不動産売買・仲介	不動産	549	http://leben-w.co.jp/contact/	https://www.leben.co.jp	excluded_form_unavailable
3500001014441	福助工業株式会社	プラスチック製品・樹脂製品	材料・資源	1348	http://www.fukusuke-kogyo.co.jp/contact/	https://fukusuke-kogyo.co.jp/company	excluded_form_unavailable
